codigo,descripcion,id_grupo_cie10,tipo,eliminado
M42.1,OSTEOCONDROSIS DE LA COLUMNA VERTEBRAL DEL ADULTO,13,MORBILIDAD,0
M42.9,"OSTEOCONDROSIS VERTEBRAL, NO ESPECIFICADA",13,MORBILIDAD,0
M43,OTRAS DORSOPATÍAS DEFORMANTES,13,MORBILIDAD,0
M43.0,ESPONDILÓLISIS,13,MORBILIDAD,0
M43.1,ESPONDILOLISTESIS,13,MORBILIDAD,0
M43.2,OTRAS FUSIONES DE LA COLUMNA VERTEBRAL,13,MORBILIDAD,0
M43.3,"SUBLUXACIÓN ATLANTO-AXOIDEA RECURRENTE, CON MIELOPATÍA",13,MORBILIDAD,0
M43.4,OTRAS SUBLUXACIONES ATLANTO-AXOIDEAS RECURRENTES,13,MORBILIDAD,0
M43.5,OTRAS SUBLUXACIONES VERTEBRALES RECURRENTES,13,MORBILIDAD,0
M43.6,TORTÍCOLIS,13,MORBILIDAD,0
M43.8,OTRAS DORSOPATÍAS DEFORMANTES DE LA COLUMNA VERTEBRAL ESPECIFICADAS,13,MORBILIDAD,0
M43.9,"DORSOPATÍA DEFORMANTE, NO ESPECIFICADA",13,MORBILIDAD,0
M45,ESPONDILITIS ANQUILOSANTE,13,MORBILIDAD,0
M46,OTRAS ESPONDILOPATÍAS INFLAMATORIAS,13,MORBILIDAD,0
M46.0,ENTESOPATÍA VERTEBRAL,13,MORBILIDAD,0
M46.1,"SACROILIÍTIS, NO CLASIFICADA EN OTRA PARTE",13,MORBILIDAD,0
M46.2,OSTEOMIELITIS DE VÉRTEBRA,13,MORBILIDAD,0
M46.3,INFECCIÓN DE DISCO INTERVERTEBRAL (PIÓGENA),13,MORBILIDAD,0
M46.4,"DISCITIS, NO ESPECIFICADA",13,MORBILIDAD,0
M46.5,OTRAS ESPONDILOPATÍAS INFECCIOSAS,13,MORBILIDAD,0
M46.8,OTRAS ESPONDILOPATÍAS INFLAMATORIAS ESPECIFICADAS,13,MORBILIDAD,0
M46.9,"ESPONDILOPATÍA INFLAMATORIA, NO ESPECIFICADA",13,MORBILIDAD,0
M47,ESPONDILOSIS,13,MORBILIDAD,0
M47.0,SÍNDROMES DE COMPRESIÓN DE LA ARTERIA ESPINAL O VERTEBRAL ANTERIOR (G99.2*),13,MORBILIDAD,0
M47.1,OTRAS ESPONDILOSIS CON MIELOPATÍA,13,MORBILIDAD,0
M47.2,OTRAS ESPONDILOSIS CON RADICULOPATÍA,13,MORBILIDAD,0
M47.8,OTRAS ESPONDILOSIS,13,MORBILIDAD,0
M47.9,"ESPONDILOSIS, NO ESPECIFICADA",13,MORBILIDAD,0
M48,OTRAS ESPONDILOPATÍAS,13,MORBILIDAD,0
M48.0,ESTENOSIS ESPINAL,13,MORBILIDAD,0
M48.1,HIPEROSTOSIS ANQUILOSANTE [FORESTIER],13,MORBILIDAD,0
M48.2,"ESPONDILOPATÍA INTERESPINOSA (VÉRTEBRAS \""EN BESO\"")",13,MORBILIDAD,0
M48.3,ESPONDILOPATÍA TRAUMÁTICA,13,MORBILIDAD,0
M48.4,FRACTURA DE VÉRTEBRA POR FATIGA,13,MORBILIDAD,0
M48.5,"VÉRTEBRA COLAPSADA, NO CLASIFICADA EN OTRA PARTE",13,MORBILIDAD,0
M48.8,OTRAS ESPONDILOPATÍAS ESPECIFICADAS,13,MORBILIDAD,0
M48.9,"ESPONDILOPATÍA, NO ESPECIFICADA",13,MORBILIDAD,0
M49,ESPONDILOPATÍAS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,13,MORBILIDAD,0
M49.0,TUBERCULOSIS DE LA COLUMNA VERTEBRAL (A18.0+),13,MORBILIDAD,0
M49.1,ESPONDILITIS POR BRUCELOSIS (A23.-+),13,MORBILIDAD,0
M49.2,ESPONDILITIS POR ENTEROBACTERIAS (A01-A04+),13,MORBILIDAD,0
M49.3,ESPONDILOPATÍA EN OTRAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS CLASIFICADAS EN OTRA PARTE,13,MORBILIDAD,0
M49.4,ESPONDILOPATÍA NEUROPÁTICA,13,MORBILIDAD,0
M49.5,VÉRTEBRA COLAPSADA EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,13,MORBILIDAD,0
M49.8,ESPONDILOPATÍA EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE,13,MORBILIDAD,0
M50,TRASTORNOS DE DISCO CERVICAL,13,MORBILIDAD,0
M50.0,TRASTORNO DE DISCO CERVICAL CON MIELOPATÍA (G99.2*),13,MORBILIDAD,0
M50.1,TRASTORNO DE DISCO CERVICAL CON RADICULOPATÍA,13,MORBILIDAD,0
M50.2,OTROS DESPLAZAMIENTOS DE DISCO CERVICAL,13,MORBILIDAD,0
M50.3,OTRAS DEGENERACIONES DE DISCO CERVICAL,13,MORBILIDAD,0
M50.8,OTROS TRASTORNOS DE DISCO CERVICAL,13,MORBILIDAD,0
M50.9,"TRASTORNO DE DISCO CERVICAL, NO ESPECIFICADO",13,MORBILIDAD,0
M51,OTROS TRASTORNOS DE LOS DISCOS INTERVERTEBRALES,13,MORBILIDAD,0
M51.0,"TRASTORNOS DE DISCOS INTERVERTEBRALES LUMBARES Y OTROS, CON MIELOPATÍA (G99.2*)",13,MORBILIDAD,0
M51.1,"TRASTORNOS DE DISCO LUMBAR Y OTROS, CON RADICULOPATÍA",13,MORBILIDAD,0
M51.2,OTROS DESPLAZAMIENTOS ESPECIFICADOS DE DISCO INTERVERTEBRAL,13,MORBILIDAD,0
M51.3,OTRAS DEGENERACIONES ESPECIFICADAS DE DISCO INTERVERTEBRAL,13,MORBILIDAD,0
M51.4,NÓDULOS DE SCHMORL,13,MORBILIDAD,0
M51.8,OTROS TRASTORNOS ESPECIFICADOS DE LOS DISCOS INTERVERTEBRALES,13,MORBILIDAD,0
M51.9,"TRASTORNO DE LOS DISCOS INTERVERTEBRALES, NO ESPECIFICADO",13,MORBILIDAD,0
M53,"OTRAS DORSOPATÍAS, NO CLASIFICADAS EN OTRA PARTE",13,MORBILIDAD,0
M53.0,SÍNDROME CERVICOCRANEAL,13,MORBILIDAD,0
M53.1,SÍNDROME CERVICOBRAQUIAL,13,MORBILIDAD,0
M53.2,INESTABILIDAD DE LA COLUMNA VERTEBRAL,13,MORBILIDAD,0
M53.3,"TRASTORNOS SACROCOCCÍGEOS, NO CLASIFICADOS EN OTRA PARTE",13,MORBILIDAD,0
M53.8,OTRAS DORSOPATÍAS ESPECIFICADAS,13,MORBILIDAD,0
M53.9,"DORSOPATÍA, NO ESPECIFICADA",13,MORBILIDAD,0
M54,DORSALGIA,13,MORBILIDAD,0
M54.0,PANICULITIS QUE AFECTA REGIONES DEL CUELLO Y DE LA ESPALDA,13,MORBILIDAD,0
M54.1,RADICULOPATÍA,13,MORBILIDAD,0
M54.2,CERVICALGIA,13,MORBILIDAD,0
M54.3,CIÁTICA,13,MORBILIDAD,0
M54.4,LUMBAGO CON CIÁTICA,13,MORBILIDAD,0
M54.5,LUMBAGO NO ESPECIFICADO,13,MORBILIDAD,0
M54.6,DOLOR EN LA COLUMNA DORSAL,13,MORBILIDAD,0
M54.8,OTRAS DORSALGIAS,13,MORBILIDAD,0
M54.9,"DORSALGIA, NO ESPECIFICADA",13,MORBILIDAD,0
M60,MIOSITIS,13,MORBILIDAD,0
M60.0,MIOSITIS INFECCIOSA,13,MORBILIDAD,0
M60.1,MIOSITIS INTERSTICIAL,13,MORBILIDAD,0
M60.2,"GRANULOMA POR CUERPO EXTRAÑO EN TEJIDO BLANDO, NO CLASIFICADO EN OTRA PARTE",13,MORBILIDAD,0
M60.8,OTRAS MIOSITIS,13,MORBILIDAD,0
M60.9,"MIOSITIS, NO ESPECIFICADA",13,MORBILIDAD,0
M61,CALCIFICACIÓN Y OSIFICACIÓN DEL MÚSCULO,13,MORBILIDAD,0
M61.0,MIOSITIS OSIFICANTE TRAUMÁTICA,13,MORBILIDAD,0
M61.1,MIOSITIS OSIFICANTE PROGRESIVA,13,MORBILIDAD,0
M61.2,CALCIFICACIÓN Y OSIFICACIÓN PARALÍTICA DEL MÚSCULO,13,MORBILIDAD,0
M61.3,CALCIFICACIÓN Y OSIFICACIÓN DE LOS MÚSCULOS ASOCIADAS CON QUEMADURAS,13,MORBILIDAD,0
M61.4,OTRAS CALCIFICACIONES DEL MÚSCULO,13,MORBILIDAD,0
M61.5,OTRAS OSIFICACIONES DEL MÚSCULO,13,MORBILIDAD,0
M61.9,"CALCIFICACIÓN Y OSIFICACIÓN DEL MÚSCULO, NO ESPECIFICADA",13,MORBILIDAD,0
M62,OTROS TRASTORNOS DE LOS MÚSCULOS,13,MORBILIDAD,0
M62.0,DIÁSTASIS DEL MÚSCULO,13,MORBILIDAD,0
M62.1,OTROS DESGARROS (NO TRAUMÁTICOS) DEL MÚSCULO,13,MORBILIDAD,0
M62.2,INFARTO ISQUÉMICO DEL MÚSCULO,13,MORBILIDAD,0
M62.3,SÍNDROME DE INMOVILIDAD (PARAPLÉJICO),13,MORBILIDAD,0
M62.4,CONTRACTURA MUSCULAR,13,MORBILIDAD,0
M62.5,"ATROFIA Y DESGASTE MUSCULARES, NO CLASIFICADOS EN OTRA PARTE",13,MORBILIDAD,0
M62.6,DISTENSIÓN MUSCULAR,13,MORBILIDAD,0
M62.8,OTROS TRASTORNOS ESPECIFICADOS DE LOS MÚSCULOS,13,MORBILIDAD,0
M62.9,"TRASTORNO MUSCULAR, NO ESPECIFICADO",13,MORBILIDAD,0
M63,TRASTORNOS DE LOS MÚSCULOS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,13,MORBILIDAD,0
M63.0,MIOSITIS EN ENFERMEDADES BACTERIANAS CLASIFICADAS EN OTRA PARTE,13,MORBILIDAD,0
M63.1,MIOSITIS EN INFECCIONES POR PROTOZOARIOS Y PARÁSITOS CLASIFICADAS EN OTRA PARTE,13,MORBILIDAD,0
M63.2,MIOSITIS EN OTRAS ENFERMEDADES INFECCIOSAS CLASIFICADAS EN OTRA PARTE,13,MORBILIDAD,0
M63.3,MIOSITIS EN SARCOIDOSIS (D86.8+),13,MORBILIDAD,0
M63.8,OTROS TRASTORNOS DE LOS MÚSCULOS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,13,MORBILIDAD,0
M65,SINOVITIS Y TENOSINOVITIS,13,MORBILIDAD,0
M65.0,ABSCESO DE VAINA TENDINOSA,13,MORBILIDAD,0
M65.1,OTRAS (TENO)SINOVITIS INFECCIOSAS,13,MORBILIDAD,0
M65.2,TENDINITIS CALCIFICADA,13,MORBILIDAD,0
M65.3,DEDO EN GATILLO,13,MORBILIDAD,0
M65.4,TENOSINOVITIS DE ESTILOIDES RADIAL [DE QUERVAIN],13,MORBILIDAD,0
M65.8,OTRAS SINOVITIS Y TENOSINOVITIS,13,MORBILIDAD,0
M65.9,"SINOVITIS Y TENOSINOVITIS, NO ESPECIFICADA",13,MORBILIDAD,0
M66,RUPTURA ESPONTÁNEA DE LA SINOVIA Y DEL TENDÓN,13,MORBILIDAD,0
M66.0,RUPTURA DE QUISTE SINOVIAL POPLÍTEO,13,MORBILIDAD,0
M66.1,RUPTURA DE LA SINOVIA,13,MORBILIDAD,0
M66.2,RUPTURA ESPONTÁNEA DE TENDONES EXTENSORES,13,MORBILIDAD,0
M66.3,RUPTURA ESPONTÁNEA DE TENDONES FLEXORES,13,MORBILIDAD,0
M66.4,RUPTURA ESPONTÁNEA DE OTROS TENDONES,13,MORBILIDAD,0
M66.5,RUPTURA ESPONTÁNEA DE TENDÓN NO ESPECIFICADO,13,MORBILIDAD,0
M67,OTROS TRASTORNOS DE LA SINOVIA Y DEL TENDÓN,13,MORBILIDAD,0
M67.0,ACORTAMIENTO DEL TENDÓN DE AQUILES (ADQUIRIDO),13,MORBILIDAD,0
M67.1,OTRAS CONTRACTURAS DE TENDÓN (VAINA),13,MORBILIDAD,0
M67.2,"HIPERTROFIA SINOVIAL, NO CLASIFICADA EN OTRA PARTE",13,MORBILIDAD,0
M67.3,SINOVITIS TRANSITORIA,13,MORBILIDAD,0
M67.4,GANGLIÓN,13,MORBILIDAD,0
M67.8,OTROS TRASTORNOS ESPECIFICADOS DE LA SINOVIA Y DEL TENDÓN,13,MORBILIDAD,0
M67.9,"TRASTORNO SINOVIAL Y TENDINOSO, NO ESPECIFICADO",13,MORBILIDAD,0
M68,TRASTORNOS DE LOS TENDONES Y DE LA SINOVIA EN ENFERMEDADES CLASIFICADAS EN  OTRA PARTE,13,MORBILIDAD,0
M68.0,SINOVITIS Y TENOSINOVITIS EN ENFERMEDADES BACTERIANAS CLASIFICADAS EN OTRA PARTE,13,MORBILIDAD,0
M68.8,OTROS TRASTORNOS SINOVIALES Y TENDINOSOS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,13,MORBILIDAD,0
M70,"TRASTORNOS DE LOS TEJIDOS BLANDOS RELACIONADOS CON EL USO, EL USO EXCESIVO Y LA PRESIÓN",13,MORBILIDAD,0
M70.0,SINOVITIS CREPITANTE CRÓNICA DE LA MANO Y DE LA MUÑECA,13,MORBILIDAD,0
M70.1,BURSITIS DE LA MANO,13,MORBILIDAD,0
M70.2,BURSITIS DEL OLÉCRANON,13,MORBILIDAD,0
M70.3,OTRAS BURSITIS DEL CODO,13,MORBILIDAD,0
M70.4,OTRAS BURSITIS PRERROTULIANAS,13,MORBILIDAD,0
M70.5,OTRAS BURSITIS DE LA RODILLA,13,MORBILIDAD,0
M70.6,BURSITIS DEL TROCÁNTER,13,MORBILIDAD,0
M70.7,OTRAS BURSITIS DE LA CADERA,13,MORBILIDAD,0
M70.8,"OTROS TRASTORNOS DE LOS TEJIDOS BLANDOS RELACIONADOS CON EL USO, EL USO EXCESIVO Y LA PRESIÓN",13,MORBILIDAD,0
M70.9,"TRASTORNO NO ESPECIFICADO DE LOS TEJIDOS BLANDOS RELACIONADO CON EL USO, EL USO EXCESIVO Y LA PRESIÓN",13,MORBILIDAD,0
M71,OTRAS BURSOPATÍAS,13,MORBILIDAD,0
M71.0,ABSCESO DE LA BOLSA SINOVIAL,13,MORBILIDAD,0
M71.1,OTRAS BURSITIS INFECCIOSAS,13,MORBILIDAD,0
M71.2,QUISTE SINOVIAL DEL HUECO POPLÍTEO [DE BAKER],13,MORBILIDAD,0
M71.3,OTROS QUISTES DE LA BOLSA SEROSA,13,MORBILIDAD,0
M71.4,DEPÓSITO DE CALCIO EN LA BOLSA SEROSA,13,MORBILIDAD,0
M71.5,"OTRAS BURSITIS, NO CLASIFICADAS EN OTRA PARTE",13,MORBILIDAD,0
M71.8,OTROS TRASTORNOS ESPECIFICADOS DE LA BOLSA SEROSA,13,MORBILIDAD,0
M71.9,"BURSOPATÍA, NO ESPECIFICADA",13,MORBILIDAD,0
M72,TRASTORNOS FIBROBLÁSTICOS,13,MORBILIDAD,0
M72.0,FIBROMATOSIS DE LA APONEUROSIS PALMAR [DUPUYTREN],13,MORBILIDAD,0
M72.1,NÓDULOS INTERFALÁNGICOS,13,MORBILIDAD,0
M72.2,FIBROMATOSIS DE LA APONEUROSIS PLANTAR,13,MORBILIDAD,0
M72.3,FASCITIS NODULAR,13,MORBILIDAD,0
M72.4,FIBROMATOSIS SEUDOSARCOMATOSA,13,MORBILIDAD,0
M72.5,"FASCITIS, NO CLASIFICADA EN OTRA PARTE",13,MORBILIDAD,0
M72.8,OTROS TRASTORNOS FIBROBLÁSTICOS,13,MORBILIDAD,0
M72.9,"TRASTORNO FIBROBLÁSTICO, NO ESPECIFICADO",13,MORBILIDAD,0
M73,TRASTORNOS DE LOS TEJIDOS BLANDOS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,13,MORBILIDAD,0
M73.0,BURSITIS GONOCÓCICA (A54.4+),13,MORBILIDAD,0
M73.1,BURSITIS SIFILÍTICA (A52.7+),13,MORBILIDAD,0
M73.8,OTROS TRASTORNOS DE LOS TEJIDOS BLANDOS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,13,MORBILIDAD,0
M75,LESIONES DEL HOMBRO,13,MORBILIDAD,0
M75.0,CAPSULITIS ADHESIVA DEL HOMBRO,13,MORBILIDAD,0
M75.1,SÍNDROME DEL MANGUITO ROTATORIO,13,MORBILIDAD,0
M75.2,TENDINITIS DEL BÍCEPS,13,MORBILIDAD,0
M75.3,TENDINITIS CALCIFICANTE DEL HOMBRO,13,MORBILIDAD,0
M75.4,SÍNDROME DE ABDUCCIÓN DOLOROSA DEL HOMBRO,13,MORBILIDAD,0
M75.5,BURSITIS DEL HOMBRO,13,MORBILIDAD,0
M75.8,OTRAS LESIONES DEL HOMBRO,13,MORBILIDAD,0
M75.9,"LESIÓN DEL HOMBRO, NO ESPECIFICADA",13,MORBILIDAD,0
M76,"ENTESOPATÍAS DEL MIEMBRO INFERIOR, EXCLUIDO EL PIE",13,MORBILIDAD,0
M76.0,TENDINITIS DEL GLÚTEO,13,MORBILIDAD,0
M76.1,TENDINITIS DEL PSOAS,13,MORBILIDAD,0
M76.2,ESPOLÓN DE LA CRESTA ILIACA,13,MORBILIDAD,0
M76.3,SÍNDROME DEL TENDÓN DEL TENSOR DE LA FASCIA LATA,13,MORBILIDAD,0
M76.4,BURSITIS TIBIAL COLATERAL [PELLEGRINI-STIEDA],13,MORBILIDAD,0
M76.5,TENDINITIS ROTULIANA,13,MORBILIDAD,0
M76.6,TENDINITIS AQUILIANA,13,MORBILIDAD,0
M76.7,TENDINITIS PERONEAL,13,MORBILIDAD,0
M76.8,"OTRAS ENTESOPATÍAS DEL MIEMBRO INFERIOR, EXCLUIDO EL PIE",13,MORBILIDAD,0
M76.9,"ENTESOPATÍA DEL MIEMBRO INFERIOR, NO ESPECIFICADA",13,MORBILIDAD,0
M77,OTRAS ENTESOPATÍAS,13,MORBILIDAD,0
M77.0,EPICONDILITIS MEDIA,13,MORBILIDAD,0
M77.1,EPICONDILITIS LATERAL,13,MORBILIDAD,0
M77.2,PERIARTRITIS DE LA MUÑECA,13,MORBILIDAD,0
M77.3,ESPOLÓN CALCÁNEO,13,MORBILIDAD,0
M77.4,METATARSALGIA,13,MORBILIDAD,0
M77.5,OTRAS ENTESOPATÍAS DEL PIE,13,MORBILIDAD,0
M77.8,"OTRAS ENTESOPATÍAS, NO CLASIFICADAS EN OTRA PARTE",13,MORBILIDAD,0
M77.9,"ENTESOPATÍA, NO ESPECIFICADA",13,MORBILIDAD,0
M79,"OTROS TRASTORNOS DE LOS TEJIDOS BLANDOS, NO CLASIFICADOS EN OTRA PARTE",13,MORBILIDAD,0
M79.0,"REUMATISMO, NO ESPECIFICADO",13,MORBILIDAD,0
M79.1,MIALGIA,13,MORBILIDAD,0
M79.2,"NEURALGIA Y NEURITIS, NO ESPECIFICADAS",13,MORBILIDAD,0
M79.3,"PANICULITIS, NO ESPECIFICADA",13,MORBILIDAD,0
M79.4,HIPERTROFIA DE PAQUETE ADIPOSO (INFRARROTULIANO),13,MORBILIDAD,0
M79.5,CUERPO EXTRAÑO RESIDUAL EN TEJIDO BLANDO,13,MORBILIDAD,0
M79.6,DOLOR EN MIEMBRO,13,MORBILIDAD,0
M79.8,OTROS TRASTORNOS ESPECIFICADOS DE LOS TEJIDOS BLANDOS,13,MORBILIDAD,0
M79.9,"TRASTORNO DE LOS TEJIDOS BLANDOS, NO ESPECIFICADO",13,MORBILIDAD,0
M80,OSTEOPOROSIS CON FRACTURA PATOLÓGICA,13,MORBILIDAD,0
M80.0,"OSTEOPOROSIS POSTMENOPÁUSICA, CON FRACTURA PATOLÓGICA",13,MORBILIDAD,0
M80.1,"OSTEOPOROSIS POSTOOFORECTOMÍA, CON FRACTURA PATOLÓGICA",13,MORBILIDAD,0
M80.2,"OSTEOPOROSIS POR DESUSO, CON FRACTURA PATOLÓGICA",13,MORBILIDAD,0
M80.3,"OSTEOPOROSIS POR MALABSORCIÓN POSTQUIRÚRGICA, CON FRACTURA PATOLÓGICA",13,MORBILIDAD,0
M80.4,"OSTEOPOROSIS INDUCIDA POR DROGAS, CON FRACTURA PATOLÓGICA",13,MORBILIDAD,0
M80.5,"OSTEOPOROSIS IDIOPÁTICA, CON FRACTURA PATOLÓGICA",13,MORBILIDAD,0
M80.8,"OTRAS OSTEOPOROSIS, CON FRACTURA PATOLÓGICA",13,MORBILIDAD,0
M80.9,"OSTEOPOROSIS NO ESPECIFICADA, CON FRACTURA PATOLÓGICA",13,MORBILIDAD,0
M81,OSTEOPOROSIS SIN FRACTURA PATOLÓGICA,13,MORBILIDAD,0
M81.0,"OSTEOPOROSIS POSTMENOPÁUSICA, SIN FRACTURA PATOLÓGICA",13,MORBILIDAD,0
M81.1,"OSTEOPOROSIS POSTOOFORECTOMÍA, SIN FRACTURA PATOLÓGICA",13,MORBILIDAD,0
M81.2,"OSTEOPOROSIS POR DESUSO, SIN FRACTURA PATOLÓGICA",13,MORBILIDAD,0
M81.3,"OSTEOPOROSIS POR MALABSORCIÓN POSTQUIRÚRGICA, SIN FRACTURA PATOLÓGICA",13,MORBILIDAD,0
M81.4,"OSTEOPOROSIS INDUCIDA POR DROGAS, SIN FRACTURA PATOLÓGICA",13,MORBILIDAD,0
M81.5,"OSTEOPOROSIS IDIOPÁTICA, SIN FRACTURA PATOLÓGICA",13,MORBILIDAD,0
M81.6,"OSTEOPOROSIS LOCALIZADA [LEQUESNE], SIN FRACTURA PATOLÓGICA",13,MORBILIDAD,0
M81.8,"OTRAS OSTEOPOROSIS, SIN FRACTURA PATOLÓGICA",13,MORBILIDAD,0
M81.9,"OSTEOPOROSIS NO ESPECIFICADA, SIN FRACTURA PATOLÓGICA",13,MORBILIDAD,0
M82,OSTEOPOROSIS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,13,MORBILIDAD,0
M82.0,OSTEOPOROSIS EN MIELOMATOSIS MÚLTIPLE (C90.0+),13,MORBILIDAD,0
M82.1,OSTEOPOROSIS EN TRASTORNOS ENDOCRINOS (E00-E34+),13,MORBILIDAD,0
M82.8,OSTEOPOROSIS EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE,13,MORBILIDAD,0
M83,OSTEOMALACIA DEL ADULTO,13,MORBILIDAD,0
M83.0,OSTEOMALACIA PUERPERAL,13,MORBILIDAD,0
M83.1,OSTEOMALACIA SENIL,13,MORBILIDAD,0
M83.2,OSTEOMALACIA DEL ADULTO DEBIDA A MALABSORCIÓN,13,MORBILIDAD,0
M83.3,OSTEOMALACIA DEL ADULTO DEBIDA A DESNUTRICIÓN,13,MORBILIDAD,0
L81.5,"LEUCODERMIA, NO CLASIFICADA EN OTRA PARTE",12,MORBILIDAD,0
L81.6,OTROS TRASTORNOS DE DISMINUCIÓN DE LA FORMACIÓN DE LA MELANINA,12,MORBILIDAD,0
L81.7,DERMATOSIS PURPÚRICA PIGMENTADA,12,MORBILIDAD,0
L81.8,OTROS TRASTORNOS ESPECIFICADOS DE LA PIGMENTACIÓN,12,MORBILIDAD,0
L81.9,"TRASTORNO DE LA PIGMENTACIÓN, NO ESPECIFICADO",12,MORBILIDAD,0
L82,QUERATOSIS SEBORREICA,12,MORBILIDAD,0
L83,ACANTOSIS NIGRICANS,12,MORBILIDAD,0
L84,CALLOS Y CALLOSIDADES,12,MORBILIDAD,0
L85,OTROS TIPOS DE ENGROSAMIENTO EPIDÉRMICO,12,MORBILIDAD,0
L85.0,ICTIOSIS ADQUIRIDA,12,MORBILIDAD,0
L85.1,QUERATOSIS [QUERATODERMIA] PALMAR Y PLANTAR ADQUIRIDA,12,MORBILIDAD,0
L85.2,QUERATOSIS PUNCTATA (PALMAR Y PLANTAR),12,MORBILIDAD,0
L85.3,XEROSIS DEL CUTIS,12,MORBILIDAD,0
L85.8,OTROS ENGROSAMIENTOS EPIDÉRMICOS ESPECIFICADOS,12,MORBILIDAD,0
L85.9,"ENGROSAMIENTO EPIDÉRMICO, NO ESPECIFICADO",12,MORBILIDAD,0
L86,QUERATODERMA EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,12,MORBILIDAD,0
L87,TRASTORNOS DE LA ELIMINACIÓN TRANSEPIDÉRMICA,12,MORBILIDAD,0
L87.0,QUERATOSIS FOLICULAR Y PARAFOLICULAR PENETRANTE DEL CUTIS [KYRLE],12,MORBILIDAD,0
L87.1,COLAGENOSIS PERFORANTE REACTIVA,12,MORBILIDAD,0
L87.2,ELASTOSIS SERPIGINOSA PERFORANTE,12,MORBILIDAD,0
L87.8,OTROS TRASTORNOS DE LA ELIMINACIÓN TRANSEPIDÉRMICA,12,MORBILIDAD,0
L87.9,"TRASTORNO DE LA ELIMINACIÓN TRANSEPIDÉRMICA, NO ESPECIFICADO",12,MORBILIDAD,0
L88,PIODERMA GANGRENOSO,12,MORBILIDAD,0
L89,ULCERA DE DECÚBITO,12,MORBILIDAD,0
L90,TRASTORNOS ATRÓFICOS DE LA PIEL,12,MORBILIDAD,0
L90.0,LIQUEN ESCLEROSO Y ATRÓFICO,12,MORBILIDAD,0
L90.1,ANETODERMIA DE SCHWENINGER-BUZZI,12,MORBILIDAD,0
L90.2,ANETODERMIA DE JADASSOHN-PELLIZZARI,12,MORBILIDAD,0
L90.3,ATROFODERMA DE PASINI Y PIERINI,12,MORBILIDAD,0
L90.4,ACRODERMATITIS CRÓNICA ATRÓFICA,12,MORBILIDAD,0
L90.5,FIBROSIS Y AFECCIONES CICATRICIALES DE LA PIEL,12,MORBILIDAD,0
L90.6,ESTRÍAS ATRÓFICAS,12,MORBILIDAD,0
L90.8,OTROS TRASTORNOS ATRÓFICOS DE LA PIEL,12,MORBILIDAD,0
L90.9,"TRASTORNO ATRÓFICO DE LA PIEL, NO ESPECIFICADO",12,MORBILIDAD,0
L91,TRASTORNOS HIPERTRÓFICOS DE LA PIEL,12,MORBILIDAD,0
L91.0,CICATRIZ QUELOIDE,12,MORBILIDAD,0
L91.8,OTROS TRASTORNOS HIPERTRÓFICOS DE LA PIEL,12,MORBILIDAD,0
L91.9,"TRASTORNO HIPERTRÓFICO DE LA PIEL, NO ESPECIFICADO",12,MORBILIDAD,0
L92,TRASTORNOS GRANULOMATOSOS DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,12,MORBILIDAD,0
L92.0,GRANULOMA ANULAR,12,MORBILIDAD,0
L92.1,"NECROBIOSIS LIPÍDICA, NO CLASIFICADA EN OTRA PARTE",12,MORBILIDAD,0
L92.2,GRANULOMA FACIAL [GRANULOMA EOSINÓFILO DE LA PIEL],12,MORBILIDAD,0
L92.3,GRANULOMA POR CUERPO EXTRAÑO EN LA PIEL Y EN EL TEJIDO SUBCUTÁNEO,12,MORBILIDAD,0
L92.8,OTROS TRASTORNOS GRANULOMATOSOS DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,12,MORBILIDAD,0
L92.9,"TRASTORNO GRANULOMATOSO DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO, NO ESPECIFICADO",12,MORBILIDAD,0
L93,LUPUS ERITEMATOSO,12,MORBILIDAD,0
L93.0,LUPUS ERITEMATOSO DISCOIDE,12,MORBILIDAD,0
L93.1,LUPUS ERITEMATOSO CUTÁNEO SUBAGUDO,12,MORBILIDAD,0
L93.2,OTROS LUPUS ERITEMATOSOS LOCALIZADOS,12,MORBILIDAD,0
L94,OTROS TRASTORNOS LOCALIZADOS DEL TEJIDO CONJUNTIVO,12,MORBILIDAD,0
L94.0,ESCLERODERMA LOCALIZADO [MORFEA],12,MORBILIDAD,0
L94.1,ESCLERODERMA LINEAL,12,MORBILIDAD,0
L94.2,CALCINOSIS DE LA PIEL,12,MORBILIDAD,0
L94.3,ESCLERODACTILIA,12,MORBILIDAD,0
L94.4,PÁPULAS DE GOTTRON,12,MORBILIDAD,0
